1080,212,914
1081,211,770
1082,210,840
1083,235,720
1084,213,754
1085,212,670
1086,211,836
1087,221,737
1088,211,900
1089,211,754
1090,213,824
1091,211,849
1092,212,875
1093,229,959
1094,214,713
1095,212,844
1096,210,1035
1097,212,939
1098,211,885
1099,214,892
1100,212,856
1101,234,867
1102,246,871
1103,213,857
1104,211,991
1105,215,880
1106,213,921
1107,212,924
1108,228,897
1109,214,660
1110,213,857
1111,212,925
1112,228,986
1113,214,861
1114,213,809
1115,215,844
1116,214,993
1117,212,956
1118,213,981
1119,212,859
1120,226,999
1121,214,944
1122,214,901
1123,231,899
1124,213,926
1125,213,934
1126,233,1085
1127,215,785
1128,214,920
1129,217,870
1130,219,835
1131,218,934
1132,231,979
1133,212,887
1134,216,900
1135,224,939
1136,216,877
1137,216,940
1138,234,843
1139,215,897
1140,217,983
1141,215,855
1142,240,915
1143,297,1131
1144,324,1023
1145,220,907
1146,216,956
1147,226,969
1148,214,881
1149,250,895
1150,217,831
1151,220,1064
1152,219,945
1153,214,983
1154,217,884
1155,216,866
1156,214,787
1157,219,965
1158,221,1004
1159,216,847
1160,216,927
1161,222,1004
1162,222,886
1163,221,908
1164,220,940
1165,237,890
1166,219,904
1167,224,898
1168,219,899
1169,218,902
1170,221,868
1171,219,942
1172,217,792
1173,220,849
1174,219,866
1175,219,853
1176,220,954
1177,218,963
1178,238,841
1179,221,1040
1180,220,839
1181,221,784
1182,233,933
1183,221,1104
1184,238,851
1185,218,989
1186,220,983
1187,220,998
1188,220,848
1189,217,894
1190,222,1060
1191,219,882
1192,218,1009
1193,222,935
1194,219,1014
1195,222,890
1196,220,1015
1197,222,1077
1198,222,1115
1199,237,851
1200,223,953
1201,221,897
1202,225,974
1203,234,882
1204,220,977
1205,218,911
1206,220,1049
1207,225,999
1208,223,907
1209,223,1023
1210,223,1077
1211,223,1044
1212,223,1160
1213,225,957
1214,232,1105
1215,223,997
1216,229,929
1217,231,983
1218,227,1110
1219,226,1102
1220,223,923
1221,223,1121
1222,223,977
1223,223,869
1224,222,867
1225,222,1107
1226,228,1176
1227,226,988
1228,227,1047
1229,222,868
1230,222,1091
1231,229,1119
1232,250,984
1233,228,1002
